MONTH,DAY_OF_WEEK,DEP_DEL15,DEP_TIME_BLK,DISTANCE_GROUP,SEGMENT_NUMBER,CONCURRENT_FLIGHTS,NUMBER_OF_SEATS,CARRIER_NAME,AIRPORT_FLIGHTS_MONTH,AIRLINE_FLIGHTS_MONTH,AIRLINE_AIRPORT_FLIGHTS_MONTH,AVG_MONTHLY_PASS_AIRPORT,AVG_MONTHLY_PASS_AIRLINE,FLT_ATTENDANTS_PER_PASS,GROUND_SERV_PER_PASS,PLANE_AGE,DEPARTING_AIRPORT,LATITUDE,LONGITUDE,PREVIOUS_AIRPORT,PRCP,SNOW,SNWD,TMAX,AWND,avg_load_factor,avg_passengers,overbooked_rate,avg_seats_booked
1,7,0,0900-0959,7,1,28,154,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.0002538042406215,0.0002289854734932,3,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,1,1000-1059,3,1,29,142,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.0002538042406215,0.0002289854734932,19,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,0,0600-0659,7,1,27,173,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.0002538042406215,0.0002289854734932,4,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,0,0700-0759,1,1,29,154,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.0002538042406215,0.0002289854734932,21,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,0,0600-0659,2,1,27,154,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.0002538042406215,0.0002289854734932,20,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,0,0600-0659,9,1,27,173,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.0002538042406215,0.0002289854734932,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,0,0001-0559,5,1,10,154,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.0002538042406215,0.0002289854734932,3,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,0,0600-0659,3,1,27,173,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.0002538042406215,0.0002289854734932,4,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,0,1000-1059,2,1,29,180,Delta Air Lines Inc.,13056,73508,1174,1903352,12460183,0.0001441658849878,0.0001486602009422,6,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.805,128.80588235294118,0.0553,160.0
1,7,0,0600-0659,2,1,27,110,Delta Air Lines Inc.,13056,73508,1174,1903352,12460183,0.0001441658849878,0.0001486602009422,19,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.805,128.80588235294118,0.0553,160.0
1,7,0,0700-0759,4,1,29,110,Delta Air Lines Inc.,13056,73508,1174,1903352,12460183,0.0001441658849878,0.0001486602009422,19,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.805,128.80588235294118,0.0553,160.0
1,7,0,0900-0959,6,1,28,180,Delta Air Lines Inc.,13056,73508,1174,1903352,12460183,0.0001441658849878,0.0001486602009422,1,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.805,128.80588235294118,0.0553,160.0
1,7,0,0600-0659,1,1,27,160,Delta Air Lines Inc.,13056,73508,1174,1903352,12460183,0.0001441658849878,0.0001486602009422,18,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.805,128.80588235294118,0.0553,160.0
1,7,1,2200-2259,9,1,9,162,JetBlue Airways,13056,23463,299,1903352,3190369,0.0001600389254787,0.0001268661761139,15,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8779,131.6962962962963,0.1426,150.0
1,7,0,0600-0659,9,1,27,129,JetBlue Airways,13056,23463,299,1903352,3190369,0.0001600389254787,0.0001268661761139,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8779,131.6962962962963,0.1426,150.0
1,7,1,2300-2359,9,1,17,129,JetBlue Airways,13056,23463,299,1903352,3190369,0.0001600389254787,0.0001268661761139,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8779,131.6962962962963,0.1426,150.0
1,7,0,0600-0659,10,1,27,129,JetBlue Airways,13056,23463,299,1903352,3190369,0.0001600389254787,0.0001268661761139,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8779,131.6962962962963,0.1426,150.0
1,7,0,0600-0659,5,1,27,173,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.0002538042406215,0.0002289854734932,18,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,0,0800-0859,9,1,25,154,United Air Lines Inc.,13056,46218,1108,1903352,8501631,0.0002538042406215,0.0002289854734932,14,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,0,0700-0759,7,1,29,129,Allegiant Air,13056,6713,645,1903352,1257616,1.3252580061983644e-05,0.0001077434759039,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.9172,162.23076923076923,0.1923,177.0
1,7,0,0700-0759,5,1,29,129,Allegiant Air,13056,6713,645,1903352,1257616,1.3252580061983644e-05,0.0001077434759039,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.9172,162.23076923076923,0.1923,177.0
1,7,0,0700-0759,5,1,29,129,Allegiant Air,13056,6713,645,1903352,1257616,1.3252580061983644e-05,0.0001077434759039,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.9172,162.23076923076923,0.1923,177.0
1,7,0,0700-0759,6,1,29,129,Allegiant Air,13056,6713,645,1903352,1257616,1.3252580061983644e-05,0.0001077434759039,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.9172,162.23076923076923,0.1923,177.0
1,7,0,0700-0759,5,1,29,129,Allegiant Air,13056,6713,645,1903352,1257616,1.3252580061983644e-05,0.0001077434759039,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.9172,162.23076923076923,0.1923,177.0
1,7,0,0600-0659,2,1,27,129,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0600-0659,7,1,27,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,2,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0700-0759,9,1,29,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,2,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0800-0859,1,1,25,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,16,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0800-0859,1,1,25,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,16,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0600-0659,1,1,27,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,7,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0600-0659,5,1,27,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,13,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,1,0700-0759,3,1,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,19,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0600-0659,5,1,27,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,4,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0600-0659,9,1,27,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,7,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0700-0759,1,1,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,15,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0800-0859,7,1,25,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,20,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0700-0759,5,1,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,18,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0700-0759,2,1,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,13,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,1500-1559,2,1,26,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,17,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0600-0659,2,1,27,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,15,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0700-0759,2,1,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0700-0759,6,1,29,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,1,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0700-0759,2,1,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,14,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0700-0759,2,1,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,16,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0800-0859,2,1,25,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,12,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0700-0759,5,1,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,13,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,1,2300-2359,9,1,17,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.173723925704242e-06,0.0001246510730715,6,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,0,0001-0559,6,1,10,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.173723925704242e-06,0.0001246510730715,9,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,0,0800-0859,9,1,25,176,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82082928995461e-05,0.000177287219593,20,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.7959,127.34583333333333,0.0486,160.0
1,7,0,0600-0659,7,1,27,160,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82082928995461e-05,0.000177287219593,7,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.7959,127.34583333333333,0.0486,160.0
1,7,0,0700-0759,6,1,29,129,Allegiant Air,13056,6713,645,1903352,1257616,1.3252580061983644e-05,0.0001077434759039,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.9172,162.23076923076923,0.1923,177.0
1,7,0,0800-0859,8,1,25,187,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82082928995461e-05,0.000177287219593,6,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.7959,127.34583333333333,0.0486,160.0
1,7,0,1200-1259,1,1,26,76,SkyWest Airlines Inc.,13056,62105,148,1903352,3472966,3.419267401443636e-05,9.900278805864172e-05,2,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.7973,119.602538071066,0.0431,150.0
1,7,0,1000-1059,8,1,29,187,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82082928995461e-05,0.000177287219593,10,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.7959,127.34583333333333,0.0486,160.0
1,7,0,0600-0659,2,1,27,150,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82082928995461e-05,0.000177287219593,16,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.7959,127.34583333333333,0.0486,160.0
1,7,0,0001-0559,5,1,10,182,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.173723925704242e-06,0.0001246510730715,1,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,0,0700-0759,4,1,29,129,Allegiant Air,13056,6713,645,1903352,1257616,1.3252580061983644e-05,0.0001077434759039,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.9172,162.23076923076923,0.1923,177.0
1,7,0,0700-0759,4,1,29,145,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.173723925704242e-06,0.0001246510730715,12,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,0,0800-0859,7,1,25,160,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82082928995461e-05,0.000177287219593,2,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.7959,127.34583333333333,0.0486,160.0
1,7,0,2300-2359,8,1,17,178,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.173723925704242e-06,0.0001246510730715,5,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,1,2300-2359,8,1,17,182,Spirit Air Lines,13056,15023,1257,1903352,2688839,9.173723925704242e-06,0.0001246510730715,3,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,,,,
1,7,0,0600-0659,5,1,27,181,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82082928995461e-05,0.000177287219593,4,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.7959,127.34583333333333,0.0486,160.0
1,7,0,0700-0759,6,1,29,129,Allegiant Air,13056,6713,645,1903352,1257616,1.3252580061983644e-05,0.0001077434759039,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.9172,162.23076923076923,0.1923,177.0
1,7,0,0800-0859,5,1,25,129,Allegiant Air,13056,6713,645,1903352,1257616,1.3252580061983644e-05,0.0001077434759039,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.9172,162.23076923076923,0.1923,177.0
1,7,0,0700-0759,5,1,29,129,Allegiant Air,13056,6713,645,1903352,1257616,1.3252580061983644e-05,0.0001077434759039,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.9172,162.23076923076923,0.1923,177.0
1,7,0,0700-0759,4,1,29,129,Allegiant Air,13056,6713,645,1903352,1257616,1.3252580061983644e-05,0.0001077434759039,11,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.9172,162.23076923076923,0.1923,177.0
1,7,0,0001-0559,8,1,10,187,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82082928995461e-05,0.000177287219593,4,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.7959,127.34583333333333,0.0486,160.0
1,7,0,0900-0959,5,1,28,187,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82082928995461e-05,0.000177287219593,10,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.7959,127.34583333333333,0.0486,160.0
1,7,0,0600-0659,9,1,27,190,American Airlines Inc.,13056,75506,1174,1903352,11744595,9.82082928995461e-05,0.000177287219593,6,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.7959,127.34583333333333,0.0486,160.0
1,7,1,0001-0559,1,1,10,76,SkyWest Airlines Inc.,13056,62105,148,1903352,3472966,3.419267401443636e-05,9.900278805864172e-05,5,McCarran International,36.08,-115.152,NONE,0.0,0.0,0.0,65.0,2.91,0.7973,119.602538071066,0.0431,150.0
1,7,0,0800-0859,1,2,25,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,18,McCarran International,36.08,-115.152,Phoenix Sky Harbor International,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,1200-1259,1,2,26,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,10,McCarran International,36.08,-115.152,San Francisco International,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0800-0859,2,2,25,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,19,McCarran International,36.08,-115.152,Salt Lake City International,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,1000-1059,2,2,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,18,McCarran International,36.08,-115.152,Orange County,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0900-0959,2,2,28,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,20,McCarran International,36.08,-115.152,Portland International,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,1000-1059,2,2,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,17,McCarran International,36.08,-115.152,Spokane International,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0900-0959,4,2,28,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,13,McCarran International,36.08,-115.152,Metropolitan Oakland International,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,1000-1059,2,2,29,143,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,14,McCarran International,36.08,-115.152,Seattle International,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,0900-0959,7,2,28,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,4,McCarran International,36.08,-115.152,Port Columbus International,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
1,7,0,1000-1059,7,2,29,175,Southwest Airlines Co.,13056,107363,5873,1903352,13382999,6.178236301460919e-05,9.88941230999822e-05,5,McCarran International,36.08,-115.152,Cleveland-Hopkins International,0.0,0.0,0.0,65.0,2.91,0.8851,126.54074074074074,0.1704,143.0
